transaction_id,account_id,customer_id,direction,transaction_type,channel,amount,currency,transaction_timestamp,value_date,status,narration,balance_after,counterparty_name,counterparty_account,counterparty_bank,counterparty_bank_code,counterparty_country,origin_country,destination_country,is_cross_border,merchant_category_code,branch_code,device_id,ip_address
TXN_0000246,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,63.99,USD,2026-09-13T13:20:00,2026-09-13,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4309,10.20.83.95
TXN_0000263,ACC_20004,CUST_20004,DEBIT,WIRE_OUT,SWIFT,7400.00,USD,2026-09-13T14:05:00,2026-09-13,POSTED,Machinery parts settlement,,Zarand Petrochem FZE,,Bank Mellat,BKMTIRTH,IR,IN,IR,Y,,BR001,DEV-4814,10.20.220.229
TXN_0000259,ACC_20003,CUST_20003,CREDIT,WIRE_IN,SWIFT,60000.00,USD,2026-09-14T10:00:00,2026-09-14,POSTED,Inward remittance - consultancy,,Meridian Holdings Ltd,,Northern Star Bank,,AE,AE,IN,Y,,BR001,DEV-6257,10.20.91.33
TXN_0000363,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,144.36,USD,2026-09-14T11:00:00,2026-09-14,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-4132,10.20.144.44
TXN_0000058,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,116.43,USD,2026-09-14T13:20:00,2026-09-14,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8893,10.20.199.249
TXN_0000121,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,104.18,USD,2026-09-14T13:20:00,2026-09-14,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1487,10.20.232.242
TXN_0000184,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,146.13,USD,2026-09-14T13:20:00,2026-09-14,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3950,10.20.0.144
TXN_0000247,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,119.88,USD,2026-09-14T13:20:00,2026-09-14,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8342,10.20.226.192
TXN_0000260,ACC_20003,CUST_20003,DEBIT,TRANSFER_OUT,RTGS,24000.00,USD,2026-09-14T14:00:00,2026-09-14,POSTED,Outward transfer,,Larkspur Ventures,9911976564,,,,IN,IN,N,,BR001,DEV-6092,10.20.19.115
TXN_0000261,ACC_20003,CUST_20003,DEBIT,TRANSFER_OUT,RTGS,19500.00,USD,2026-09-15T05:00:00,2026-09-15,POSTED,Outward transfer,,Cobalt Trade Partners,9998483548,,,,IN,IN,N,,BR001,DEV-4485,10.20.1.146
TXN_0000371,ACC_20006,CUST_20006,DEBIT,TRANSFER_OUT,NEFT,5000.00,USD,2026-09-15T09:00:00,2026-09-15,POSTED,Sub-contractor settlement,,Pinnacle Works,88214500991,,,,IN,IN,N,,BR001,DEV-2062,10.20.102.178
TXN_0000063,ACC_100001,CUST_10001,CREDIT,CHEQUE_DEPOSIT,BRANCH,9850.00,USD,2026-09-15T11:00:00,2026-09-15,POSTED,"Sale proceeds - legitimate, single event",,,,,,,IN,IN,N,,BR001,DEV-3594,10.20.99.78
TXN_0000126,ACC_100002,CUST_10002,CREDIT,CHEQUE_DEPOSIT,BRANCH,9850.00,USD,2026-09-15T11:00:00,2026-09-15,POSTED,"Sale proceeds - legitimate, single event",,,,,,,IN,IN,N,,BR001,DEV-2749,10.20.60.55
TXN_0000189,ACC_100003,CUST_10003,CREDIT,CHEQUE_DEPOSIT,BRANCH,9850.00,USD,2026-09-15T11:00:00,2026-09-15,POSTED,"Sale proceeds - legitimate, single event",,,,,,,IN,IN,N,,BR001,DEV-3349,10.20.42.45
TXN_0000252,ACC_100004,CUST_10004,CREDIT,CHEQUE_DEPOSIT,BRANCH,9850.00,USD,2026-09-15T11:00:00,2026-09-15,POSTED,"Sale proceeds - legitimate, single event",,,,,,,IN,IN,N,,BR001,DEV-5227,10.20.231.55
TXN_0000364,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,145.68,USD,2026-09-15T11:00:00,2026-09-15,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-5021,10.20.183.104
TXN_0000372,ACC_20006,CUST_20006,DEBIT,TRANSFER_OUT,NEFT,3000.00,USD,2026-09-15T12:00:00,2026-09-15,POSTED,Sub-contractor settlement,,Pinnacle Works,88214500991,,,,IN,IN,N,,BR001,DEV-8933,10.20.0.230
TXN_0000059,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,157.82,USD,2026-09-15T13:20:00,2026-09-15,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4357,10.20.181.14
TXN_0000122,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,65.77,USD,2026-09-15T13:20:00,2026-09-15,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5133,10.20.235.145
TXN_0000185,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,62.15,USD,2026-09-15T13:20:00,2026-09-15,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8807,10.20.176.34
TXN_0000248,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,162.61,USD,2026-09-15T13:20:00,2026-09-15,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5547,10.20.193.193
TXN_0000262,ACC_20003,CUST_20003,DEBIT,TRANSFER_OUT,RTGS,12000.00,USD,2026-09-15T14:00:00,2026-09-15,POSTED,Outward transfer,,Westbridge Logistics,9972677939,,,,IN,IN,N,,BR001,DEV-1075,10.20.31.105
TXN_0000373,ACC_20006,CUST_20006,DEBIT,TRANSFER_OUT,NEFT,2000.00,USD,2026-09-15T15:00:00,2026-09-15,POSTED,Sub-contractor settlement,,Pinnacle Works,88214500991,,,,IN,IN,N,,BR001,DEV-7060,10.20.172.178
TXN_0000374,ACC_20006,CUST_20006,DEBIT,TRANSFER_OUT,NEFT,4000.00,USD,2026-09-15T18:00:00,2026-09-15,POSTED,Sub-contractor settlement,,Pinnacle Works,88214500991,,,,IN,IN,N,,BR001,DEV-6660,10.20.168.34
TXN_0000254,ACC_20002,CUST_20002,CREDIT,CASH_DEPOSIT,CASH_COUNTER,9400.00,USD,2026-09-16T09:00:00,2026-09-16,POSTED,Cash deposit,,,,,,,IN,IN,N,,BR014,DEV-6768,10.20.237.246
TXN_0000365,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,177.31,USD,2026-09-16T11:00:00,2026-09-16,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-5894,10.20.74.230
TXN_0000255,ACC_20002,CUST_20002,CREDIT,CASH_DEPOSIT,CASH_COUNTER,9750.00,USD,2026-09-16T12:00:00,2026-09-16,POSTED,Cash deposit,,,,,,,IN,IN,N,,BR014,DEV-5199,10.20.212.90
TXN_0000060,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,127.88,USD,2026-09-16T13:20:00,2026-09-16,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4163,10.20.199.250
TXN_0000123,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,181.52,USD,2026-09-16T13:20:00,2026-09-16,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7941,10.20.125.24
TXN_0000186,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,43.64,USD,2026-09-16T13:20:00,2026-09-16,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3538,10.20.225.139
TXN_0000249,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,88.50,USD,2026-09-16T13:20:00,2026-09-16,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3391,10.20.120.216
TXN_0000375,ACC_20007,CUST_20007,DEBIT,TRANSFER_OUT,RTGS,6800.00,USD,2026-09-16T15:25:00,2026-09-16,POSTED,Consultancy retainer,,Volkov Trading LLC,40817810099,Northern Star Bank,,,IN,IN,N,,BR001,DEV-8647,10.20.84.225
TXN_0000256,ACC_20002,CUST_20002,CREDIT,CASH_DEPOSIT,CASH_COUNTER,9200.00,USD,2026-09-16T16:00:00,2026-09-16,POSTED,Cash deposit,,,,,,,IN,IN,N,,BR014,DEV-3817,10.20.208.61
TXN_0000257,ACC_20002,CUST_20002,CREDIT,CASH_DEPOSIT,CASH_COUNTER,9950.00,USD,2026-09-16T20:00:00,2026-09-16,POSTED,Cash deposit,,,,,,,IN,IN,N,,BR014,DEV-6292,10.20.226.11
TXN_0000258,ACC_20002,CUST_20002,CREDIT,CASH_DEPOSIT,CASH_COUNTER,9600.00,USD,2026-09-17T08:30:00,2026-09-17,POSTED,Cash deposit,,,,,,,IN,IN,N,,BR022,DEV-5069,10.20.140.110
TXN_0000366,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,137.04,USD,2026-09-17T11:00:00,2026-09-17,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-6543,10.20.145.26
TXN_0000253,ACC_20001,CUST_20001,CREDIT,CASH_DEPOSIT,CASH_COUNTER,12500.00,USD,2026-09-17T11:15:00,2026-09-17,POSTED,Cash deposit - counter,,,,,,,IN,IN,N,,BR001,DEV-6110,10.20.85.162
TXN_0000061,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,146.61,USD,2026-09-17T13:20:00,2026-09-17,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8960,10.20.126.200
TXN_0000124,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,108.24,USD,2026-09-17T13:20:00,2026-09-17,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8900,10.20.227.248
TXN_0000187,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,37.53,USD,2026-09-17T13:20:00,2026-09-17,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5677,10.20.47.113
TXN_0000250,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,190.60,USD,2026-09-17T13:20:00,2026-09-17,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9560,10.20.100.225
TXN_0000367,ACC_20005,CUST_20005,DEBIT,TRANSFER_OUT,IMPS,1900.00,USD,2026-09-18T09:00:00,2026-09-18,POSTED,Outward transfer,,Harbour Point Traders,,,,,IN,IN,N,,BR001,DEV-4306,10.20.70.55
TXN_0000368,ACC_20005,CUST_20005,DEBIT,TRANSFER_OUT,IMPS,2250.00,USD,2026-09-18T11:00:00,2026-09-18,POSTED,Outward transfer,,Harbour Point Traders,,,,,IN,IN,N,,BR001,DEV-2908,10.20.114.162
TXN_0000062,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,25.38,USD,2026-09-18T13:20:00,2026-09-18,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2786,10.20.188.37
TXN_0000125,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,23.43,USD,2026-09-18T13:20:00,2026-09-18,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8364,10.20.250.164
TXN_0000188,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,200.02,USD,2026-09-18T13:20:00,2026-09-18,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4936,10.20.87.67
TXN_0000251,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,93.16,USD,2026-09-18T13:20:00,2026-09-18,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4327,10.20.53.22
TXN_0000369,ACC_20005,CUST_20005,DEBIT,TRANSFER_OUT,IMPS,1750.00,USD,2026-09-18T14:00:00,2026-09-18,POSTED,Outward transfer,,Harbour Point Traders,,,,,IN,IN,N,,BR001,DEV-3615,10.20.77.25
TXN_0000264,ACC_20004,CUST_20004,CREDIT,WIRE_IN,SWIFT,3150.00,USD,2026-09-18T16:40:00,2026-09-18,POSTED,Advance against export order,,Pyongsong Metals JV,,,,KP,KP,IN,Y,,BR001,DEV-6105,10.20.28.107
TXN_0000370,ACC_20005,CUST_20005,DEBIT,TRANSFER_OUT,IMPS,2400.00,USD,2026-09-18T17:00:00,2026-09-18,POSTED,Outward transfer,,Harbour Point Traders,,,,,IN,IN,N,,BR001,DEV-7347,10.20.45.128
